Date, Close/Last, Volume, Open, High, Low
07/20/2020, $0.1965, 250, $0.1965, $0.1965, $0.1965
07/17/2020, $0.2006, 5055, $0.2, $0.2006, $0.2
07/16/2020, $0.2, 8400, $0.2, $0.2, $0.19
07/15/2020, $0.19, 22500, $0.1991, $0.2, $0.19
07/14/2020, $0.1948, 2700, $0.195, $0.1953, $0.1948
07/13/2020, $0.1984, 3000, $0.1991, $0.1991, $0.1984
07/10/2020, $0.2044, 44190, $0.198, $0.2049, $0.1965
07/09/2020, $0.1961, 24050, $0.2148, $0.2148, $0.1961
07/08/2020, $0.2107, 100, $0.2107, $0.2107, $0.2107
07/07/2020, $0.2186, 3580, $0.2238, $0.2238, $0.2186
07/06/2020, $0.22, 10795, $0.22, $0.245, $0.2066
07/02/2020, $0.22, 74790, $0.2, $0.22, $0.17
07/01/2020, $0.2, 230511, $0.2565, $0.44, $0.1719
06/30/2020, $0.2931, 2300, $0.2597, $0.2931, $0.2597
06/29/2020, $0.25, 37255, $0.25, $0.25, $0.225
06/26/2020, $0.289, 3812, $0.298, $0.298, $0.2779
06/25/2020, $0.29, N/A, $0.29, $0.29, $0.29
06/24/2020, $0.29, 7900, $0.31, $0.33, $0.29
06/23/2020, $0.3, 66662, $0.3233, $0.3277, $0.3
06/22/2020, $0.3, 67232, $0.329, $0.335, $0.3
06/19/2020, $0.3, 118443, $0.35, $0.35, $0.3
06/18/2020, $0.44, N/A, $0.44, $0.44, $0.44
06/17/2020, $0.44, 15000, $0.35, $0.44, $0.35
06/16/2020, $0.46, 593, $0.46, $0.46, $0.46
06/15/2020, $0.47, 25304, $0.35, $0.494, $0.32
06/12/2020, $0.35, N/A, $0.35, $0.35, $0.35
06/11/2020, $0.35, 13468, $0.49, $0.49, $0.35
06/10/2020, $0.36, 34957, $0.551, $0.551, $0.3501
06/09/2020, $0.551, 16700, $0.65, $0.7, $0.551
06/08/2020, $0.5, 33570, $0.3891, $0.64, $0.3891
06/05/2020, $0.3878, 6245, $0.3384, $0.3977, $0.3384
06/04/2020, $0.3677, 5225, $0.364, $0.3677, $0.34
06/03/2020, $0.54, 200, $0.54, $0.54, $0.54
06/02/2020, $0.3126, 100, $0.3126, $0.3126, $0.3126
06/01/2020, $0.35, 3125, $0.55, $0.55, $0.35
05/29/2020, $0.3327, 300, $0.351, $0.351, $0.3309
05/28/2020, $0.6, 2464, $0.6, $0.6, $0.6
05/27/2020, $0.35, 960, $0.3537, $0.3537, $0.35
05/26/2020, $0.32, N/A, $0.32, $0.32, $0.32
05/22/2020, $0.32, N/A, $0.32, $0.32, $0.32
05/21/2020, $0.32, N/A, $0.32, $0.32, $0.32
05/20/2020, $0.32, 3010, $0.3375, $0.3375, $0.32
05/19/2020, $0.3396, 130, $0.3396, $0.3396, $0.3396
05/18/2020, $0.3, N/A, $0.3, $0.3, $0.3
05/15/2020, $0.3, 100, $0.3, $0.3, $0.3
05/14/2020, $0.35, N/A, $0.35, $0.35, $0.35
05/13/2020, $0.35, 4100, $0.375, $0.375, $0.35
05/12/2020, $0.3896, 1300, $0.399, $0.399, $0.3896
05/11/2020, $0.39, 10000, $0.4, $0.4, $0.35
05/08/2020, $0.39, N/A, $0.39, $0.39, $0.39
05/07/2020, $0.39, N/A, $0.39, $0.39, $0.39
05/06/2020, $0.39, 13800, $0.3541, $0.3906, $0.3223
05/05/2020, $0.38, 30075, $0.4028, $0.4028, $0.3696
05/04/2020, $0.85, 2850, $0.85, $0.85, $0.85
05/01/2020, $0.91, N/A, $0.91, $0.91, $0.91
04/30/2020, $0.91, 7689, $0.89, $0.91, $0.2515
04/29/2020, $0.91, 2651, $0.4018, $0.91, $0.3953
04/28/2020, $0.3256, 7729, $0.326, $0.3553, $0.2015
04/27/2020, $0.3199, 8700, $0.3494, $0.3494, $0.3199
04/24/2020, $0.85, N/A, $0.85, $0.85, $0.85
04/23/2020, $0.85, N/A, $0.85, $0.85, $0.85
04/22/2020, $0.85, N/A, $0.85, $0.85, $0.85
04/21/2020, $0.85, N/A, $0.85, $0.85, $0.85
04/20/2020, $0.85, N/A, $0.85, $0.85, $0.85
04/17/2020, $0.85, 100, $0.85, $0.85, $0.85
04/16/2020, $0.62, N/A, $0.62, $0.62, $0.62
04/15/2020, $0.62, 1780, $0.7332, $0.7332, $0.62
04/14/2020, $0.6256, 347, $0.6256, $0.6256, $0.6256
04/13/2020, $0.865, N/A, $0.865, $0.865, $0.865
04/09/2020, $0.865, N/A, $0.865, $0.865, $0.865
04/08/2020, $0.865, N/A, $0.865, $0.865, $0.865
04/07/2020, $0.865, N/A, $0.865, $0.865, $0.865
04/06/2020, $0.865, 1008, $0.35, $0.865, $0.35
04/03/2020, $0.437, N/A, $0.437, $0.437, $0.437
04/02/2020, $0.437, N/A, $0.437, $0.437, $0.437
04/01/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/31/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/30/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/27/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/26/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/25/2020, $0.437, N/A, $0.437, $0.437, $0.437
03/24/2020, $0.437, 3200, $0.925, $0.925, $0.2015
03/23/2020, $0.3073, N/A, $0.3073, $0.3073, $0.3073
03/20/2020, $0.3073, N/A, $0.3073, $0.3073, $0.3073
03/19/2020, $0.3073, N/A, $0.3073, $0.3073, $0.3073
03/18/2020, $0.3073, N/A, $0.3073, $0.3073, $0.3073
03/17/2020, $0.3073, 12600, $0.6412, $0.6412, $0.3073
03/16/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/13/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/12/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/11/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/10/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/09/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/06/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/05/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/04/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/03/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
03/02/2020, $0.4865, N/A, $0.4865, $0.4865, $0.4865
02/28/2020, $0.4865, 2700, $0.6096, $0.6096, $0.4865
02/27/2020, $0.6799, N/A, $0.6799, $0.6799, $0.6799
02/26/2020, $0.6799, 1500, $0.6799, $0.6799, $0.6799
02/25/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/24/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/21/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/20/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/19/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/18/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/14/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/13/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/12/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/11/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/10/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/07/2020, $0.77, N/A, $0.77, $0.77, $0.77
02/06/2020, $0.77, 2500, $0.7662, $0.77, $0.7662
02/05/2020, $0.7894, 4000, $0.7921, $0.7921, $0.7894
02/04/2020, $0.9091, N/A, $0.9091, $0.9091, $0.9091
02/03/2020, $0.9091, 2000, $0.7893, $0.9091, $0.7893
01/31/2020, $0.81, N/A, $0.81, $0.81, $0.81
01/30/2020, $0.81, N/A, $0.81, $0.81, $0.81
01/29/2020, $0.81, 2600, $0.81, $0.81, $0.81
01/28/2020, $0.8499, N/A, $0.8499, $0.8499, $0.8499
01/27/2020, $0.8499, N/A, $0.8499, $0.8499, $0.8499
